period,token_standard,token_id,total_sell,total_buy,total_volume,total_supply,turnover_rate,turnover_rate_percent,adjusted_turnover_rate,adjusted_turnover_rate_percent
2025-01-22,erc1155,23,5777,5777,11554,741286,0.01558643,1.5586,-0.98441357,-98.4414
2025-01-22,erc1155,25,13251,37262,50513,1213275,0.04163360,4.1634,-0.95836640,-95.8366
2025-01-22,erc1155,3,999,1049,2048,165356,0.01238540,1.2385,-0.98761460,-98.7615
2025-01-22,erc1155,4,1186,1446,2632,238409,0.01103985,1.1040,-0.98896015,-98.8960
2025-01-22,erc1155,5,112,112,224,38010,0.00589319,0.5893,-0.99410681,-99.4107
2025-01-22,erc1155,6,572,572,1144,445200,0.00256963,0.2570,-0.99743037,-99.7430
2025-01-22,erc1155,7,139,139,278,33663,0.00825833,0.8258,-0.99174167,-99.1742
2025-01-22,erc1155,8,55,55,110,26775,0.00410831,0.4108,-0.99589169,-99.5892
2025-01-22,erc1155,9,1686,2322,4008,308553,0.01298966,1.2990,-0.98701034,-98.7010
2025-01-23,erc1155,10,86,86,172,33075,0.00520030,0.5200,-0.99479970,-99.4800
2025-01-23,erc1155,11,560,560,1120,692451,0.00161744,0.1617,-0.99838256,-99.8383
2025-01-23,erc1155,12,2037,17265,19302,444140,0.04345927,4.3459,-0.95654073,-95.6541
2025-01-23,erc1155,13,1739,1862,3601,648943,0.00554902,0.5549,-0.99445098,-99.4451
2025-01-23,erc1155,14,63,63,126,31500,0.00400000,0.4000,-0.99600000,-99.6000
2025-01-23,erc1155,16,540,541,1081,626260,0.00172612,0.1726,-0.99827388,-99.8274
2025-01-23,erc1155,17,1356,6841,8197,522584,0.01568552,1.5686,-0.98431448,-98.4314
2025-01-23,erc1155,18,1711,6639,8350,706912,0.01181194,1.1812,-0.98818806,-98.8188
2025-01-23,erc1155,19,75,75,150,445200,0.00033693,0.0337,-0.99966307,-99.9663
2025-01-23,erc1155,20,1461,35917,37378,619080,0.06037669,6.0377,-0.93962331,-93.9623
2025-01-23,erc1155,22,971,971,1942,641539,0.00302710,0.3027,-0.99697290,-99.6973
2025-01-23,erc1155,23,389,389,778,741286,0.00104953,0.1050,-0.99895047,-99.8950
2025-01-23,erc1155,25,55687,10990,66677,1213275,0.05495621,5.4956,-0.94504379,-94.5044
2025-01-23,erc1155,3,404,244,648,165356,0.00391882,0.3919,-0.99608118,-99.6081
2025-01-23,erc1155,4,155,155,310,238409,0.00130029,0.1300,-0.99869971,-99.8700
2025-01-23,erc1155,5,26,26,52,38010,0.00136806,0.1368,-0.99863194,-99.8632
2025-01-23,erc1155,6,137,137,274,445200,0.00061545,0.0615,-0.99938455,-99.9385
2025-01-23,erc1155,7,31,31,62,33663,0.00184178,0.1842,-0.99815822,-99.8158
2025-01-23,erc1155,8,14,14,28,26775,0.00104575,0.1046,-0.99895425,-99.8954
2025-01-23,erc1155,9,274,274,548,308553,0.00177603,0.1776,-0.99822397,-99.8224
2025-01-24,erc1155,10,80,80,160,33075,0.00483749,0.4837,-0.99516251,-99.5163
2025-01-24,erc1155,11,230,230,460,692451,0.00066431,0.0664,-0.99933569,-99.9336
2025-01-24,erc1155,12,2978,3460,6438,444140,0.01449543,1.4495,-0.98550457,-98.5505
2025-01-24,erc1155,13,1038,1038,2076,648943,0.00319905,0.3199,-0.99680095,-99.6801
2025-01-24,erc1155,14,270,270,540,31500,0.01714286,1.7143,-0.98285714,-98.2857
2025-01-24,erc1155,16,1278,1278,2556,626260,0.00408137,0.4081,-0.99591863,-99.5919
2025-01-24,erc1155,17,2101,2391,4492,522584,0.00859575,0.8596,-0.99140425,-99.1404
2025-01-24,erc1155,18,1951,8261,10212,706912,0.01444593,1.4446,-0.98555407,-98.5554
2025-01-24,erc1155,19,158,158,316,445200,0.00070979,0.0710,-0.99929021,-99.9290
2025-01-24,erc1155,20,2605,2171,4776,619080,0.00771467,0.7715,-0.99228533,-99.2285
2025-01-24,erc1155,22,1571,1571,3142,641539,0.00489760,0.4898,-0.99510240,-99.5102
2025-01-24,erc1155,23,7765,7753,15518,741286,0.02093389,2.0934,-0.97906611,-97.9066
2025-01-24,erc1155,25,6966,21641,28607,1213275,0.02357833,2.3578,-0.97642167,-97.6422
2025-01-24,erc1155,3,112,272,384,165356,0.00232226,0.2322,-0.99767774,-99.7678
2025-01-24,erc1155,4,323,323,646,238409,0.00270963,0.2710,-0.99729037,-99.7290
2025-01-24,erc1155,5,35,35,70,38010,0.00184162,0.1842,-0.99815838,-99.8158
2025-01-24,erc1155,6,710,710,1420,445200,0.00318958,0.3190,-0.99681042,-99.6810
2025-01-24,erc1155,7,27,27,54,33663,0.00160414,0.1604,-0.99839586,-99.8396
2025-01-24,erc1155,8,32,32,64,26775,0.00239029,0.2390,-0.99760971,-99.7610
2025-01-24,erc1155,9,588,588,1176,308553,0.00381134,0.3811,-0.99618866,-99.6189
2025-01-25,erc1155,10,26,26,52,33075,0.00157218,0.1572,-0.99842782,-99.8428
2025-01-25,erc1155,11,360,360,720,692451,0.00103978,0.1040,-0.99896022,-99.8960
2025-01-25,erc1155,12,166,627,793,444140,0.00178547,0.1785,-0.99821453,-99.8215
2025-01-25,erc1155,13,1681,1681,3362,648943,0.00518073,0.5181,-0.99481927,-99.4819
2025-01-25,erc1155,14,33,33,66,31500,0.00209524,0.2095,-0.99790476,-99.7905
2025-01-25,erc1155,16,932,932,1864,626260,0.00297640,0.2976,-0.99702360,-99.7024
2025-01-25,erc1155,17,752,1400,2152,522584,0.00411800,0.4118,-0.99588200,-99.5882
2025-01-25,erc1155,18,2313,3217,5530,706912,0.00782276,0.7823,-0.99217724,-99.2177
2025-01-25,erc1155,19,46,46,92,445200,0.00020665,0.0207,-0.99979335,-99.9793
2025-01-25,erc1155,20,2020,1592,3612,619080,0.00583446,0.5834,-0.99416554,-99.4166
2025-01-25,erc1155,22,615,615,1230,641539,0.00191726,0.1917,-0.99808274,-99.8083
2025-01-25,erc1155,23,505,517,1022,741286,0.00137869,0.1379,-0.99862131,-99.8621
2025-01-25,erc1155,25,13675,18821,32496,1213275,0.02678371,2.6784,-0.97321629,-97.3216
2025-01-25,erc1155,3,54,54,108,165356,0.00065314,0.0653,-0.99934686,-99.9347
2025-01-25,erc1155,4,272,272,544,238409,0.00228179,0.2282,-0.99771821,-99.7718
2025-01-25,erc1155,5,32,32,64,38010,0.00168377,0.1684,-0.99831623,-99.8316
2025-01-25,erc1155,6,11,11,22,445200,0.00004942,0.0049,-0.99995058,-99.9951
2025-01-25,erc1155,7,65,65,130,33663,0.00386181,0.3862,-0.99613819,-99.6138
2025-01-25,erc1155,8,20,20,40,26775,0.00149393,0.1494,-0.99850607,-99.8506
2025-01-25,erc1155,9,333,333,666,308553,0.00215846,0.2158,-0.99784154,-99.7842
2025-01-26,erc1155,10,32,32,64,33075,0.00193500,0.1935,-0.99806500,-99.8065
2025-01-26,erc1155,11,192,192,384,692451,0.00055455,0.0555,-0.99944545,-99.9445
2025-01-26,erc1155,12,1514,1514,3028,444140,0.00681767,0.6818,-0.99318233,-99.3182
2025-01-26,erc1155,13,10612,9575,20187,648943,0.03110751,3.1108,-0.96889249,-96.8892
2025-01-26,erc1155,14,356,356,712,31500,0.02260317,2.2603,-0.97739683,-97.7397
2025-01-26,erc1155,16,1704,1704,3408,626260,0.00544183,0.5442,-0.99455817,-99.4558
2025-01-26,erc1155,17,748,748,1496,522584,0.00286270,0.2863,-0.99713730,-99.7137
2025-01-26,erc1155,18,17135,3035,20170,706912,0.02853255,2.8533,-0.97146745,-97.1467
2025-01-26,erc1155,19,21,21,42,445200,0.00009434,0.0094,-0.99990566,-99.9906
2025-01-26,erc1155,20,565,1427,1992,619080,0.00321768,0.3218,-0.99678232,-99.6782
2025-01-26,erc1155,22,1150,1150,2300,641539,0.00358513,0.3585,-0.99641487,-99.6415
2025-01-26,erc1155,23,10629,10629,21258,741286,0.02867719,2.8677,-0.97132281,-97.1323
2025-01-26,erc1155,25,9621,21253,30874,1213275,0.02544683,2.5447,-0.97455317,-97.4553
2025-01-26,erc1155,3,43,43,86,165356,0.00052009,0.0520,-0.99947991,-99.9480
2025-01-26,erc1155,4,94,94,188,238409,0.00078856,0.0789,-0.99921144,-99.9211
2025-01-26,erc1155,5,20,20,40,38010,0.00105235,0.1052,-0.99894765,-99.8948
2025-01-26,erc1155,6,74,74,148,445200,0.00033243,0.0332,-0.99966757,-99.9668
2025-01-26,erc1155,7,31,31,62,33663,0.00184178,0.1842,-0.99815822,-99.8158
2025-01-26,erc1155,8,16,16,32,26775,0.00119514,0.1195,-0.99880486,-99.8805
2025-01-26,erc1155,9,201,201,402,308553,0.00130286,0.1303,-0.99869714,-99.8697
2025-01-27,erc1155,10,12,12,24,33075,0.00072562,0.0726,-0.99927438,-99.9274
2025-01-27,erc1155,11,464,464,928,692451,0.00134017,0.1340,-0.99865983,-99.8660
2025-01-27,erc1155,12,1079,918,1997,444140,0.00449633,0.4496,-0.99550367,-99.5504
2025-01-27,erc1155,13,1343,2371,3714,648943,0.00572315,0.5723,-0.99427685,-99.4277
2025-01-27,erc1155,14,23,23,46,31500,0.00146032,0.1460,-0.99853968,-99.8540
2025-01-27,erc1155,16,590,590,1180,626260,0.00188420,0.1884,-0.99811580,-99.8116
2025-01-27,erc1155,17,815,642,1457,522584,0.00278807,0.2788,-0.99721193,-99.7212
2025-01-27,erc1155,18,2424,8031,10455,706912,0.01478968,1.4790,-0.98521032,-98.5210
2025-01-27,erc1155,20,1624,744,2368,619080,0.00382503,0.3825,-0.99617497,-99.6175
2025-01-27,erc1155,22,991,936,1927,641539,0.00300371,0.3004,-0.99699629,-99.6996
2025-01-27,erc1155,23,606,606,1212,741286,0.00163500,0.1635,-0.99836500,-99.8365
2025-01-27,erc1155,25,4720,9583,14303,1213275,0.01178875,1.1789,-0.98821125,-98.8211
2025-01-27,erc1155,3,34,34,68,165356,0.00041123,0.0411,-0.99958877,-99.9589
2025-01-27,erc1155,4,51,51,102,238409,0.00042784,0.0428,-0.99957216,-99.9572
2025-01-27,erc1155,5,31,31,62,38010,0.00163115,0.1631,-0.99836885,-99.8369
2025-01-27,erc1155,6,40,40,80,445200,0.00017969,0.0180,-0.99982031,-99.9820
2025-01-27,erc1155,7,20,20,40,33663,0.00118825,0.1188,-0.99881175,-99.8812
2025-01-27,erc1155,8,19,19,38,26775,0.00141923,0.1419,-0.99858077,-99.8581
2025-01-27,erc1155,9,142,142,284,308553,0.00092043,0.0920,-0.99907957,-99.9080
2025-01-28,erc1155,10,54,54,108,33075,0.00326531,0.3265,-0.99673469,-99.6735
2025-01-28,erc1155,11,26,26,52,692451,0.00007510,0.0075,-0.99992490,-99.9925
2025-01-28,erc1155,12,706,600,1306,444140,0.00294051,0.2941,-0.99705949,-99.7059
2025-01-28,erc1155,13,1559,1568,3127,648943,0.00481861,0.4819,-0.99518139,-99.5181
2025-01-28,erc1155,14,46,46,92,31500,0.00292063,0.2921,-0.99707937,-99.7079
2025-01-28,erc1155,16,366,366,732,626260,0.00116884,0.1169,-0.99883116,-99.8831
2025-01-28,erc1155,17,970,820,1790,522584,0.00342529,0.3425,-0.99657471,-99.6575
2025-01-28,erc1155,18,4568,2100,6668,706912,0.00943257,0.9433,-0.99056743,-99.0567
2025-01-28,erc1155,19,65,65,130,445200,0.00029200,0.0292,-0.99970800,-99.9708
2025-01-28,erc1155,20,1773,2526,4299,619080,0.00694418,0.6944,-0.99305582,-99.3056
2025-01-28,erc1155,22,612,667,1279,641539,0.00199364,0.1994,-0.99800636,-99.8006
2025-01-28,erc1155,23,1412,1412,2824,741286,0.00380960,0.3810,-0.99619040,-99.6190
2025-01-28,erc1155,25,2109,9294,11403,1213275,0.00939853,0.9399,-0.99060147,-99.0601
2025-01-28,erc1155,3,1076,1076,2152,165356,0.01301434,1.3014,-0.98698566,-98.6986
2025-01-28,erc1155,4,366,366,732,238409,0.00307035,0.3070,-0.99692965,-99.6930
2025-01-28,erc1155,5,84,84,168,38010,0.00441989,0.4420,-0.99558011,-99.5580
2025-01-28,erc1155,6,48,48,96,445200,0.00021563,0.0216,-0.99978437,-99.9784
2025-01-28,erc1155,7,41,41,82,33663,0.00243591,0.2436,-0.99756409,-99.7564
2025-01-28,erc1155,8,203,203,406,26775,0.01516340,1.5163,-0.98483660,-98.4837
2025-01-28,erc1155,9,706,295,1001,308553,0.00324418,0.3244,-0.99675582,-99.6756
2025-01-29,erc1155,11,130,130,260,692451,0.00037548,0.0375,-0.99962452,-99.9625
2025-01-29,erc1155,12,159,426,585,444140,0.00131715,0.1317,-0.99868285,-99.8683
2025-01-29,erc1155,13,217,217,434,648943,0.00066878,0.0669,-0.99933122,-99.9331
2025-01-29,erc1155,14,2,2,4,31500,0.00012698,0.0127,-0.99987302,-99.9873
2025-01-29,erc1155,16,199,199,398,626260,0.00063552,0.0636,-0.99936448,-99.9364
2025-01-29,erc1155,17,426,749,1175,522584,0.00224844,0.2248,-0.99775156,-99.7752
2025-01-29,erc1155,18,826,16874,17700,706912,0.02503848,2.5038,-0.97496152,-97.4962
2025-01-29,erc1155,19,130,130,260,445200,0.00058401,0.0584,-0.99941599,-99.9416
2025-01-29,erc1155,20,333,457,790,619080,0.00127609,0.1276,-0.99872391,-99.8724
2025-01-29,erc1155,22,1199,1199,2398,641539,0.00373789,0.3738,-0.99626211,-99.6262
2025-01-29,erc1155,23,120,120,240,741286,0.00032376,0.0324,-0.99967624,-99.9676
2025-01-29,erc1155,25,478,19506,19984,1213275,0.01647112,1.6471,-0.98352888,-98.3529
2025-01-29,erc1155,5,9,9,18,38010,0.00047356,0.0474,-0.99952644,-99.9526
2025-01-29,erc1155,6,6,6,12,445200,0.00002695,0.0027,-0.99997305,-99.9973
2025-01-29,erc1155,7,19,19,38,33663,0.00112884,0.1129,-0.99887116,-99.8871
2025-01-29,erc1155,8,2,2,4,26775,0.00014939,0.0149,-0.99985061,-99.9851
2025-01-29,erc1155,9,129,540,669,308553,0.00216819,0.2168,-0.99783181,-99.7832
2025-01-30,erc1155,10,128,112,240,33075,0.00725624,0.7256,-0.99274376,-99.2744
2025-01-30,erc1155,11,928,928,1856,692451,0.00268033,0.2680,-0.99731967,-99.7320
2025-01-30,erc1155,12,4502,4052,8554,444140,0.01925969,1.9260,-0.98074031,-98.0740
2025-01-30,erc1155,13,7305,2494,9799,648943,0.01509994,1.5100,-0.98490006,-98.4900
2025-01-30,erc1155,14,138,138,276,31500,0.00876190,0.8762,-0.99123810,-99.1238
2025-01-30,erc1155,16,1908,1908,3816,626260,0.00609332,0.6093,-0.99390668,-99.3907
2025-01-30,erc1155,17,394,318,712,522584,0.00136246,0.1362,-0.99863754,-99.8638
2025-01-30,erc1155,18,5490,7161,12651,706912,0.01789615,1.7896,-0.98210385,-98.2104
2025-01-30,erc1155,19,613,613,1226,445200,0.00275382,0.2754,-0.99724618,-99.7246
2025-01-30,erc1155,20,4738,4547,9285,619080,0.01499806,1.4998,-0.98500194,-98.5002
2025-01-30,erc1155,22,1935,1935,3870,641539,0.00603237,0.6032,-0.99396763,-99.3968
2025-01-30,erc1155,23,2911,2911,5822,741286,0.00785392,0.7854,-0.99214608,-99.2146
2025-01-30,erc1155,25,6713,22821,29534,1213275,0.02434238,2.4342,-0.97565762,-97.5658
2025-01-30,erc1155,3,265,265,530,165356,0.00320521,0.3205,-0.99679479,-99.6795
2025-01-30,erc1155,4,56,56,112,238409,0.00046978,0.0470,-0.99953022,-99.9530
2025-01-30,erc1155,5,130,123,253,38010,0.00665614,0.6656,-0.99334386,-99.3344
2025-01-30,erc1155,6,84,84,168,445200,0.00037736,0.0377,-0.99962264,-99.9623
2025-01-30,erc1155,7,155,145,300,33663,0.00891186,0.8912,-0.99108814,-99.1088
2025-01-30,erc1155,8,102,102,204,26775,0.00761905,0.7619,-0.99238095,-99.2381
2025-01-30,erc1155,9,335,297,632,308553,0.00204827,0.2048,-0.99795173,-99.7952
2025-01-31,erc1155,10,61,77,138,33075,0.00417234,0.4172,-0.99582766,-99.5828
2025-01-31,erc1155,11,741,741,1482,692451,0.00214022,0.2140,-0.99785978,-99.7860
2025-01-31,erc1155,12,4103,4414,8517,444140,0.01917639,1.9176,-0.98082361,-98.0824
2025-01-31,erc1155,13,9284,7139,16423,648943,0.02530731,2.5307,-0.97469269,-97.4693
2025-01-31,erc1155,14,61,61,122,31500,0.00387302,0.3873,-0.99612698,-99.6127
2025-01-31,erc1155,16,15666,15666,31332,626260,0.05003034,5.0030,-0.94996966,-94.9970
2025-01-31,erc1155,17,3313,2192,5505,522584,0.01053419,1.0534,-0.98946581,-98.9466
2025-01-31,erc1155,18,3505,2010,5515,706912,0.00780154,0.7802,-0.99219846,-99.2198
2025-01-31,erc1155,19,232,232,464,445200,0.00104223,0.1042,-0.99895777,-99.8958
2025-01-31,erc1155,20,16210,5219,21429,619080,0.03461427,3.4614,-0.96538573,-96.5386
2025-01-31,erc1155,22,26482,18062,44544,641539,0.06943304,6.9433,-0.93056696,-93.0567
2025-01-31,erc1155,23,20712,20712,41424,741286,0.05588127,5.5881,-0.94411873,-94.4119
2025-01-31,erc1155,25,30473,18154,48627,1213275,0.04007912,4.0079,-0.95992088,-95.9921
2025-01-31,erc1155,3,634,634,1268,165356,0.00766830,0.7668,-0.99233170,-99.2332
2025-01-31,erc1155,4,327,327,654,238409,0.00274319,0.2743,-0.99725681,-99.7257
2025-01-31,erc1155,5,42,49,91,38010,0.00239411,0.2394,-0.99760589,-99.7606
2025-01-31,erc1155,6,266,266,532,445200,0.00119497,0.1195,-0.99880503,-99.8805
2025-01-31,erc1155,7,61,71,132,33663,0.00392122,0.3921,-0.99607878,-99.6079
2025-01-31,erc1155,8,62,62,124,26775,0.00463119,0.4631,-0.99536881,-99.5369
2025-01-31,erc1155,9,11429,1554,12983,308553,0.04207705,4.2077,-0.95792295,-95.7923
2025-02-01,erc1155,10,40,39,79,33075,0.00238851,0.2389,-0.99761149,-99.7611
2025-02-01,erc1155,11,3399,3399,6798,692451,0.00981730,0.9817,-0.99018270,-99.0183
2025-02-01,erc1155,12,1613,1752,3365,444140,0.00757644,0.7576,-0.99242356,-99.2424
2025-02-01,erc1155,13,6014,12896,18910,648943,0.02913969,2.9140,-0.97086031,-97.0860
2025-02-01,erc1155,14,116,113,229,31500,0.00726984,0.7270,-0.99273016,-99.2730
2025-02-01,erc1155,16,5111,5111,10222,626260,0.01632229,1.6322,-0.98367771,-98.3678
2025-02-01,erc1155,17,5773,6628,12401,522584,0.02373016,2.3730,-0.97626984,-97.6270
2025-02-01,erc1155,18,28935,2049,30984,706912,0.04383007,4.3830,-0.95616993,-95.6170
2025-02-01,erc1155,19,3629,3629,7258,445200,0.01630279,1.6303,-0.98369721,-98.3697
2025-02-01,erc1155,20,6238,1286,7524,619080,0.01215352,1.2154,-0.98784648,-98.7846
2025-02-01,erc1155,22,13086,21506,34592,641539,0.05392034,5.3920,-0.94607966,-94.6080
2025-02-01,erc1155,23,2454,2413,4867,741286,0.00656562,0.6566,-0.99343438,-99.3434
2025-02-01,erc1155,25,19061,11950,31011,1213275,0.02555975,2.5560,-0.97444025,-97.4440
2025-02-01,erc1155,3,97,97,194,165356,0.00117323,0.1173,-0.99882677,-99.8827
2025-02-01,erc1155,4,217,217,434,238409,0.00182040,0.1820,-0.99817960,-99.8180
2025-02-01,erc1155,5,54,52,106,38010,0.00278874,0.2789,-0.99721126,-99.7211
2025-02-01,erc1155,6,301,301,602,445200,0.00135220,0.1352,-0.99864780,-99.8648
2025-02-01,erc1155,7,53,51,104,33663,0.00308945,0.3089,-0.99691055,-99.6911
2025-02-01,erc1155,8,46,46,92,26775,0.00343604,0.3436,-0.99656396,-99.6564
2025-02-01,erc1155,9,3500,13364,16864,308553,0.05465512,5.4655,-0.94534488,-94.5345
2025-02-02,erc1155,10,19,20,39,33075,0.00117914,0.1179,-0.99882086,-99.8821
2025-02-02,erc1155,11,102,102,204,692451,0.00029461,0.0295,-0.99970539,-99.9705
2025-02-02,erc1155,12,251,251,502,444140,0.00113027,0.1130,-0.99886973,-99.8870
2025-02-02,erc1155,13,2264,2110,4374,648943,0.00674019,0.6740,-0.99325981,-99.3260
2025-02-02,erc1155,14,15,18,33,31500,0.00104762,0.1048,-0.99895238,-99.8952
2025-02-02,erc1155,16,46,46,92,626260,0.00014690,0.0147,-0.99985310,-99.9853
2025-02-02,erc1155,17,991,857,1848,522584,0.00353627,0.3536,-0.99646373,-99.6464
2025-02-02,erc1155,18,6113,2262,8375,706912,0.01184730,1.1847,-0.98815270,-98.8153
2025-02-02,erc1155,19,135,135,270,445200,0.00060647,0.0606,-0.99939353,-99.9394
2025-02-02,erc1155,20,2663,3461,6124,619080,0.00989210,0.9892,-0.99010790,-99.0108
2025-02-02,erc1155,22,2075,2075,4150,641539,0.00646882,0.6469,-0.99353118,-99.3531
2025-02-02,erc1155,23,2789,2830,5619,741286,0.00758007,0.7580,-0.99241993,-99.2420
2025-02-02,erc1155,25,6662,9565,16227,1213275,0.01337454,1.3375,-0.98662546,-98.6625
2025-02-02,erc1155,3,106,106,212,165356,0.00128208,0.1282,-0.99871792,-99.8718
2025-02-02,erc1155,4,10,10,20,238409,0.00008389,0.0084,-0.99991611,-99.9916
2025-02-02,erc1155,5,8,10,18,38010,0.00047356,0.0474,-0.99952644,-99.9526
2025-02-02,erc1155,6,13,13,26,445200,0.00005840,0.0058,-0.99994160,-99.9942
2025-02-02,erc1155,7,34,36,70,33663,0.00207943,0.2079,-0.99792057,-99.7921
2025-02-02,erc1155,8,4,4,8,26775,0.00029879,0.0299,-0.99970121,-99.9701
2025-02-02,erc1155,9,91,140,231,308553,0.00074866,0.0749,-0.99925134,-99.9251
2025-02-03,erc1155,10,28,28,56,33075,0.00169312,0.1693,-0.99830688,-99.8307
2025-02-03,erc1155,11,5165,5164,10329,692451,0.01491658,1.4917,-0.98508342,-98.5083
2025-02-03,erc1155,12,3024,2913,5937,444140,0.01336741,1.3367,-0.98663259,-98.6633
2025-02-03,erc1155,13,3564,3496,7060,648943,0.01087923,1.0879,-0.98912077,-98.9121
2025-02-03,erc1155,14,37,37,74,31500,0.00234921,0.2349,-0.99765079,-99.7651
2025-02-03,erc1155,16,1235,1235,2470,626260,0.00394405,0.3944,-0.99605595,-99.6056
2025-02-03,erc1155,17,429,905,1334,522584,0.00255270,0.2553,-0.99744730,-99.7447
2025-02-03,erc1155,18,1297,920,2217,706912,0.00313618,0.3136,-0.99686382,-99.6864
2025-02-03,erc1155,19,29,24,53,445200,0.00011905,0.0119,-0.99988095,-99.9881
2025-02-03,erc1155,20,1218,7253,8471,619080,0.01368321,1.3683,-0.98631679,-98.6317
2025-02-03,erc1155,22,1942,1942,3884,641539,0.00605419,0.6054,-0.99394581,-99.3946
2025-02-03,erc1155,23,1467,1466,2933,741286,0.00395664,0.3957,-0.99604336,-99.6043
2025-02-03,erc1155,25,5620,28047,33667,1213275,0.02774886,2.7749,-0.97225114,-97.2251
2025-02-03,erc1155,3,129,129,258,165356,0.00156027,0.1560,-0.99843973,-99.8440
2025-02-03,erc1155,4,70,70,140,238409,0.00058723,0.0587,-0.99941277,-99.9413
2025-02-03,erc1155,5,22,22,44,38010,0.00115759,0.1158,-0.99884241,-99.8842
2025-02-03,erc1155,6,32,32,64,445200,0.00014376,0.0144,-0.99985624,-99.9856
2025-02-03,erc1155,7,17,17,34,33663,0.00101001,0.1010,-0.99898999,-99.8990
2025-02-03,erc1155,8,11,11,22,26775,0.00082166,0.0822,-0.99917834,-99.9178
2025-02-03,erc1155,9,682,682,1364,308553,0.00442063,0.4421,-0.99557937,-99.5579
2025-02-04,erc1155,10,71,71,142,33075,0.00429327,0.4293,-0.99570673,-99.5707
2025-02-04,erc1155,11,4146,4147,8293,692451,0.01197630,1.1976,-0.98802370,-98.8024
2025-02-04,erc1155,12,3607,3714,7321,444140,0.01648354,1.6484,-0.98351646,-98.3516
2025-02-04,erc1155,13,2161,2457,4618,648943,0.00711619,0.7116,-0.99288381,-99.2884
2025-02-04,erc1155,14,91,91,182,31500,0.00577778,0.5778,-0.99422222,-99.4222
2025-02-04,erc1155,16,1526,1526,3052,626260,0.00487338,0.4873,-0.99512662,-99.5127
2025-02-04,erc1155,17,5170,1941,7111,522584,0.01360738,1.3607,-0.98639262,-98.6393
2025-02-04,erc1155,18,3121,2826,5947,706912,0.00841265,0.8413,-0.99158735,-99.1587
2025-02-04,erc1155,19,1018,1023,2041,445200,0.00458446,0.4584,-0.99541554,-99.5416
2025-02-04,erc1155,20,4572,13535,18107,619080,0.02924824,2.9248,-0.97075176,-97.0752
2025-02-04,erc1155,22,4439,4439,8878,641539,0.01383860,1.3839,-0.98616140,-98.6161
2025-02-04,erc1155,23,2646,2647,5293,741286,0.00714029,0.7140,-0.99285971,-99.2860
2025-02-04,erc1155,25,17329,42658,59987,1213275,0.04944221,4.9442,-0.95055779,-95.0558
2025-02-04,erc1155,3,218,218,436,165356,0.00263674,0.2637,-0.99736326,-99.7363
2025-02-04,erc1155,4,415,415,830,238409,0.00348141,0.3481,-0.99651859,-99.6519
2025-02-04,erc1155,5,44,44,88,38010,0.00231518,0.2315,-0.99768482,-99.7685
2025-02-04,erc1155,6,41,41,82,445200,0.00018419,0.0184,-0.99981581,-99.9816
2025-02-04,erc1155,7,65,65,130,33663,0.00386181,0.3862,-0.99613819,-99.6138
2025-02-04,erc1155,8,27,27,54,26775,0.00201681,0.2017,-0.99798319,-99.7983
2025-02-04,erc1155,9,402,402,804,308553,0.00260571,0.2606,-0.99739429,-99.7394
2025-02-05,erc1155,10,180,180,360,33075,0.01088435,1.0884,-0.98911565,-98.9116
2025-02-05,erc1155,11,3246,3246,6492,692451,0.00937539,0.9375,-0.99062461,-99.0625
2025-02-05,erc1155,12,924,928,1852,444140,0.00416986,0.4170,-0.99583014,-99.5830
2025-02-05,erc1155,13,3386,3386,6772,648943,0.01043543,1.0435,-0.98956457,-98.9565
2025-02-05,erc1155,14,100,100,200,31500,0.00634921,0.6349,-0.99365079,-99.3651
2025-02-05,erc1155,16,1797,1797,3594,626260,0.00573883,0.5739,-0.99426117,-99.4261
2025-02-05,erc1155,17,1763,4532,6295,522584,0.01204591,1.2046,-0.98795409,-98.7954
2025-02-05,erc1155,18,21999,16097,38096,706912,0.05389072,5.3891,-0.94610928,-94.6109
2025-02-05,erc1155,19,14695,14695,29390,445200,0.06601527,6.6015,-0.93398473,-93.3985
2025-02-05,erc1155,20,7392,2392,9784,619080,0.01580410,1.5804,-0.98419590,-98.4196
2025-02-05,erc1155,22,1651,1651,3302,641539,0.00514700,0.5147,-0.99485300,-99.4853
2025-02-05,erc1155,23,14943,14943,29886,741286,0.04031642,4.0316,-0.95968358,-95.9684
2025-02-05,erc1155,25,25304,27369,52673,1213275,0.04341390,4.3414,-0.95658610,-95.6586
2025-02-05,erc1155,3,348,348,696,165356,0.00420910,0.4209,-0.99579090,-99.5791
2025-02-05,erc1155,4,222,222,444,238409,0.00186235,0.1862,-0.99813765,-99.8138
2025-02-05,erc1155,5,61,61,122,38010,0.00320968,0.3210,-0.99679032,-99.6790
2025-02-05,erc1155,6,556,556,1112,445200,0.00249775,0.2498,-0.99750225,-99.7502
2025-02-05,erc1155,7,50,50,100,33663,0.00297062,0.2971,-0.99702938,-99.7029
2025-02-05,erc1155,8,52,52,104,26775,0.00388422,0.3884,-0.99611578,-99.6116
2025-02-05,erc1155,9,967,967,1934,308553,0.00626797,0.6268,-0.99373203,-99.3732
2025-02-06,erc1155,10,3,3,6,33075,0.00018141,0.0181,-0.99981859,-99.9819
2025-02-06,erc1155,11,31,31,62,692451,0.00008954,0.0090,-0.99991046,-99.9910
2025-02-06,erc1155,12,837,774,1611,444140,0.00362723,0.3627,-0.99637277,-99.6373
